ID	File	Language	Dialect	Vernacular Title	Licence Type	Licence Version	CC Licence Link	Copyright Holder	Copyright Years	Translation by
yss-yawu	E:\Work\eBible\projects\yss-yawu\copr.htm	Yawu (Yessan-Mayo) (Yessan-Mayo)	Yawu		by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1996	Translation by: Wycliffe Bible Translators
yuj	E:\Work\eBible\projects\yuj\copr.htm	Karkar-Yuri			by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/			Translation by: Wycliffe Bible Translators
yut	E:\Work\eBible\projects\yut\copr.htm	Yopno			by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2010	Translation by: Wycliffe Bible Translators
yuw	E:\Work\eBible\projects\yuw\copr.htm	Yau			by-nd	4.0	http://creativecommons.org/licenses/by-nd/4.0/			Translation by: Wycliffe Bible Translators
yvaNT	E:\Work\eBible\projects\yvaNT\copr.htm	Yawa		Ayao amisy urairi wanyin	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2011	Translation by: Wycliffe Bible Translators, Inc.
zaaNT	E:\Work\eBible\projects\zaaNT\copr.htm	Zapotec, Sierra de Juárez		Ca titsaʼ de laʼlabani para iyate ca enneʼ	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1970	Translation by: Wycliffe Bible Translators, Inc.
zabNT	E:\Work\eBible\projects\zabNT\copr.htm	Zapotec, San Juan Guelavía		Xtiidx Dios cun ditsa	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1995	Translation by: Wycliffe Bible Translators, Inc.
zacNT	E:\Work\eBible\projects\zacNT\copr.htm	Zapotec, Ocotlán		Dizaʼquë shtë Dios con dizë	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1983	Translation by: Wycliffe Bible Translators, Inc.
zadNT	E:\Work\eBible\projects\zadNT\copr.htm	Zapotec, Cajonos		Dillꞌ wen dillꞌ   Kob C̱he   Jesucrístonaꞌ	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2011	Translation by: Wycliffe Bible Translators, Inc.
zaiNT	E:\Work\eBible\projects\zaiNT\copr.htm	Zapotec, Isthmus		Stiidxa Dios didxazá (El Nuevo Testamento de nuestro señor Jesucristo en el Zapoteco del Istmo)	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1988	Translation by: Wycliffe Bible Translators, Inc.
zaj	E:\Work\eBible\projects\zaj\copr.htm	Zaramo		Lagano da Isambi da Mndewa na Mkombola Wetu Yesu Kilisto	by-nd	4.0	http://creativecommons.org/licenses/by-nd/4.0/	Pioneer Bible Translators	copyright © 2019	
zamNT	E:\Work\eBible\projects\zamNT\copr.htm	Zapotec, Miahuatlán		Testament cub coʼ nac diʼs ndac cheʼn Tad Jesucrist	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1971	Translation by: Wycliffe Bible Translators, Inc.
zaoNT	E:\Work\eBible\projects\zaoNT\copr.htm	Zapotec, Ozolotepec		Diiz kuu ndyaadno yalnaban	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2007	Translation by: Wycliffe Bible Translators, Inc.
zapNT	E:\Work\eBible\projects\zapNT\copr.htm	Zapotec, Santa María Quiegolani		Xdiiz Dëdyuzh kon disa	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2010	Translation by: Wycliffe Bible Translators, Inc.
zarNT	E:\Work\eBible\projects\zarNT\copr.htm	Zapotec, Rincón		Didza' cubi rucá'ana tsahui'	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2009	Translation by: Wycliffe Bible Translators, Inc.
zasNT	E:\Work\eBible\projects\zasNT\copr.htm	Zapotec, Santo Domingo Albarradas		Xtiidx Dios	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2010	Translation by: Wycliffe Bible Translators, Inc.
zatNTps	E:\Work\eBible\projects\zatNTps\copr.htm	Zapotec, Tabaa		Xela wezria cube nen salmo caʼ	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1981	Translation by: Wycliffe Bible Translators, Inc.
zavNT	E:\Work\eBible\projects\zavNT\copr.htm	Zapotec, Yatzachi		Testament Cobə deʼen choeʼ dižəʼ c̱he ancho Jesocristənʼ	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1971	Translation by: Wycliffe Bible Translators, Inc.
zawNT	E:\Work\eBible\projects\zawNT\copr.htm	Zapotec, Mitla		Xtidxcoob Dios ni biädnä dad Jesucrist	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2006	Translation by: Wycliffe Bible Translators, Inc.
zcaNT	E:\Work\eBible\projects\zcaNT\copr.htm	Zapotec, Coatecas Altas		Widi'zh che'n Jesukrist kwa'n kinu yalnaban	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2013	Translation by: Wycliffe Bible Translators, Inc.
zgam	E:\Work\eBible\projects\zgam\copr.htm	Mahanji (Kinga)		Mahanji Bible	by	4.0	http://creativecommons.org/licenses/by/4.0/	Door 43 International Mission Community	copyright © 2020	Translation by: Door 43 International Mission Community
zia	E:\Work\eBible\projects\zia\copr.htm	Zia			by-nd	4.0	http://creativecommons.org/licenses/by-nd/4.0/			Translation by: PNG Bible Translation Association
ziw	E:\Work\eBible\projects\ziw\copr.htm	Zigua		Lagano hya	by-nd	4.0	http://creativecommons.org/licenses/by-nd/4.0/	The Word for the World and Pioneer Bible Translators	copyright © 2014	
zlmKSZI	E:\Work\eBible\projects\zlmKSZI\copr.htm	Bahasa Malaysia (Malay)		Kitab Suci Zabur dan Injil	by-nd	4.0	http://creativecommons.org/licenses/by-nd/4.0/			
zosNT	E:\Work\eBible\projects\zosNT\copr.htm	Zoque, Francisco León		Jomepø Testamento	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1978	Translation by: Wycliffe Bible Translators, Inc.
zpcNT	E:\Work\eBible\projects\zpcNT\copr.htm	Zapotec, Choapan		Xtiʼidzaʼ Diuzi	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1986	Translation by: Wycliffe Bible Translators, Inc.
zplNT	E:\Work\eBible\projects\zplNT\copr.htm	Zapotec, Lachixío		Stichia' Diose dialu	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2010	Translation by: Wycliffe Bible Translators, Inc.
zpmNT	E:\Work\eBible\projects\zpmNT\copr.htm	Mixtepec Zapotec (Zapotec, Mixtepec)		Diidz ne rdeed guielmban	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1998	Translation by: Wycliffe Bible Translators, Inc.
zpoNT	E:\Work\eBible\projects\zpoNT\copr.htm	Zapotec, Amatlán		Wdizh kwaan nyaadno yalnaban	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2009	Translation by: Wycliffe Bible Translators, Inc.
zpqNT	E:\Work\eBible\projects\zpqNT\copr.htm	Zapotec, Zoogocho		Dižaʼ güen c̱he ancho Jesucristo	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1987	Translation by: Wycliffe Bible Translators, Inc.
zpuNT	E:\Work\eBible\projects\zpuNT\copr.htm	Zapotec, Yalálag		Diʼll danʼ nsaʼa yel nban (El Nuevo Testamento en el Zapoteco de Yalálag)	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2000	Translation by: Wycliffe Bible Translators, Inc.
zpvNT	E:\Work\eBible\projects\zpvNT\copr.htm	Zapotec, Chichicapan		Xchiʼdxyi cuubi dxiohs nin bieʼgaluuʼyi daada Jesucristu (El Nuevo Testamento en el zapoteco de Chichicapan y en español)	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1990	Translation by: Wycliffe Bible Translators, Inc.
zpzNTpp	E:\Work\eBible\projects\zpzNTpp\copr.htm	Zapotec, Texmelucan		De riidz ni trat cub nu bicy nu Ñgyoozh mbecy: Salmos; Proverbios	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2004	Translation by: Wycliffe Bible Translators, Inc.
zsrNT	E:\Work\eBible\projects\zsrNT\copr.htm	Zapotec, Southern Rincon		Didzaʼ cub rucáʼn tsahuiʼ	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 1992	Translation by: Wycliffe Bible Translators, Inc.
ztqNT	E:\Work\eBible\projects\ztqNT\copr.htm	Zapotec, Quioquitani-Quierí		Tiits nii xnee kyalmbañ; El Nuevo Testamento en el zapoteco de Quioquitani	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2009	Translation by: Wycliffe Bible Translators, Inc.
ztyNTps	E:\Work\eBible\projects\ztyNTps\copr.htm	Zapotec, Yatee		Dižaʼ chaweʼ kub len Salmo kaʼ	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2002	Translation by: Wycliffe Bible Translators, Inc.
zypNT	E:\Work\eBible\projects\zypNT\copr.htm	Chin, Zyphe		Biahrai Tha, Zyphe rei	by-nc-nd	4.0	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wycliffe Bible Translators, Inc.	copyright © 2010	Translation by: Wycliffe Bible Translators, Inc.
abp	E:\Work\eBible\private_projects\abp\copr.htm	Ayta, Abellen		Ayta Abellen	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
aca	E:\Work\eBible\private_projects\aca\copr.htm	Achagua		Liáꞌa Chuánshi Dios Shínaa	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2013	
acd	E:\Work\eBible\private_projects\acd\copr.htm	Gikyode		GɛnÞ PobÞrÞ, Gɛbono Wurubuaarɛ Gi Yɛgɛ Mɔ-rɛ Anyamesɛ Mɛ Wɔra Mɔ	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
adj	E:\Work\eBible\private_projects\adj\copr.htm	Adioukrou		Amani Owr	Unknown			Wycliffe Bible Translators, Inc.	copyright © 1998	
aeb	E:\Work\eBible\private_projects\aeb\copr.htm	العهد الجديد بالدارجة التونسية 2022		العهد الجديد بالدارجة التونسية 2022	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
aeu	E:\Work\eBible\private_projects\aeu\copr.htm	Gaolkheel (Akeu)		Jalliq aqsivq Gaolkheel daoq	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2015	
akh	E:\Work\eBible\private_projects\akh\copr.htm	Angal Heneng	Waola		Unknown			The Bible Society of Papua New Guinea	copyright © 1978	
akp	E:\Work\eBible\private_projects\akp\copr.htm	(Siwu)		Ndamu Ɣɛtɛ Siwu	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2008	
amh	E:\Work\eBible\private_projects\amh\copr.htm	አማርኛ (Amharic)		መጽሐፍ ቅዱስ	Unknown			United Bible Societies	copyright © 1962, 2003	
any	E:\Work\eBible\private_projects\any\copr.htm	Anyin		Nyɩhyɛ Fʋfɔlɛʼn	Unknown			Wycliffe Bible Translators, Inc.	copyright © 1997	
apyNT	E:\Work\eBible\private_projects\apyNT\copr.htm			Ritonõpo Omiry: A Bíblia Sagrada na língua Aparai do Brasil	Unknown					
arbwbtc	E:\Work\eBible\private_projects\arbwbtc\copr.htm	العربية (Arabic)	Standard		Unknown			World Bible Translation Center	copyright © 2007	Translation by: World Bible Translation Center
arq	E:\Work\eBible\private_projects\arq\copr.htm	(Arabic, Algerian Spoken)		العهد الجديد باللهجة الجزائرية	Unknown			United Bible Societies	copyright © 2018	
arz	E:\Work\eBible\private_projects\arz\copr.htm	Arabic, Egyptian Spoken		Egyptian Arabic Translation	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
auu	E:\Work\eBible\private_projects\auu\copr.htm	Auye		Ogatamee Me Etokaa Gipii See Menaa	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
avu	E:\Work\eBible\private_projects\avu\copr.htm	(Avokaya)		Tã-drı̣̃ Lẽlẽ Óꞌdí Óvârí Kâ	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2002	
ayh	E:\Work\eBible\private_projects\ayh\copr.htm	Arabic, Hadrami Spoken		Hadrami Arabic Translation	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
ayz	E:\Work\eBible\private_projects\ayz\copr.htm	Mai Brat		Watum ro Tuhan Bosi ro Tna	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2005	
bbr2013	E:\Work\eBible\private_projects\bbr2013\copr.htm	Girawa			Unknown			Wycliffe Bible Translators, Inc.	copyright © 2013	
bcc	E:\Work\eBible\private_projects\bcc\copr.htm	Balochi, Southern		بلۆچی      Balochi	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2016	
bccl	E:\Work\eBible\private_projects\bccl\copr.htm	Balochi, Southern		Balóchi Balochi	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2015	
bcw	E:\Work\eBible\private_projects\bcw\copr.htm	Bana		Zliya Yǝwǝn kwǝma wǝzǝ naa dzǝkǝn Yesǝw Kǝristǝw	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2005	
bdh	E:\Work\eBible\private_projects\bdh\copr.htm	Baka		MƗKÁNDA LORỤ ꞌBƗ LOMO KƗ́ DOSỊ́ ÉYỊ́ E	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2016	
bds	E:\Work\eBible\private_projects\bds\copr.htm	Burunge		Ila⁄imbidu Gu ⁄abu hari Burungaisoo	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2019	
ben2006	E:\Work\eBible\private_projects\ben2006\copr.htm	বাংলা (Bengali)		পবিত্র বাইবেল	Unknown			World Bible Translation Center	copyright © 2001-2006	Translation by: World Bible Translation Center
bex	E:\Work\eBible\private_projects\bex\copr.htm	(Jur Modo)		Ndose Kɔdɔ Laka, Buku ꞌba Tisaki ni Tɔdɔ to Lömu Laꞌja ꞌBa Yësu Kurïsïtö Ŋere Ze	Unknown			Wycliffe Bible Translators, Inc.	copyright © 1998	
bfd	E:\Work\eBible\private_projects\bfd\copr.htm	Bafut		Bafut	Unknown			Wycliffe Bible Translators, Inc.	copyright © 1999	
bib	E:\Work\eBible\private_projects\bib\copr.htm	Bissa		Wosoci Gʊaasɩbabaa Daa	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2001	
big2013	E:\Work\eBible\private_projects\big2013\copr.htm	Biangai			Unknown			Wycliffe Bible Translators, Inc.	copyright © 2013	
bim	E:\Work\eBible\private_projects\bim\copr.htm	Bimoba		Yennu Gbouŋ Mɔɔr	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2003	
biv	E:\Work\eBible\private_projects\biv\copr.htm	Birifor, Southern		A Nãaŋmɩn Nɛtɩr Oaalaa Gãn, Bɩrfʊɔr	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2006	
bjn	E:\Work\eBible\private_projects\bjn\copr.htm	Banjar		Bahasa Banjar	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2019	
blr	E:\Work\eBible\private_projects\blr\copr.htm	Plang (Blang)		Plang	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2021	
blt	E:\Work\eBible\private_projects\blt\copr.htm	Thai Den		Tai Dam	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
blx	E:\Work\eBible\private_projects\blx\copr.htm	Mag-Indi Ayata (Ayta, Mag-Indi)		Aytan Mag-Indi	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
bmo	E:\Work\eBible\private_projects\bmo\copr.htm	Bambalang		Ŋwaʼaŋlɨ Kɨǹ a Fhi	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2019	
bno	E:\Work\eBible\private_projects\bno\copr.htm	Bantoanon		Bag-ong Kasuyatan ag Henesis — Exodo	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2016	
bod	E:\Work\eBible\private_projects\bod\copr.htm	བོད་ཡིག		Radiant Light to the Ends of the Earth	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2018	
bodn	E:\Work\eBible\private_projects\bodn\copr.htm	བོད་ཡིག		དམ་པའི་གསུང་རབ་བོད་འགྱུར་གསར་མ།	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
bor	E:\Work\eBible\private_projects\bor\copr.htm	Borôro		Pao Kurireu Bataru Kurireu; O Novo Testamento	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
bov	E:\Work\eBible\private_projects\bov\copr.htm	(Tuwuli)		Baguma Apam Vɔḛ a Tuwuli	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2008	
bqj	E:\Work\eBible\private_projects\bqj\copr.htm	Bandial		Firim fafu fal Aláemit	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2015	
brb	E:\Work\eBible\private_projects\brb\copr.htm	Brao		ព្រះគម្ពីរ ព្រៅ	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
bru	E:\Work\eBible\private_projects\bru\copr.htm	Eastern Bru		Parnai Yiang Sursĩ - Kinh Thánh tiếng Bru	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2015	
bsc	E:\Work\eBible\private_projects\bsc\copr.htm	(Oniyan)		Oniyan	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2017	
buk2013	E:\Work\eBible\private_projects\buk2013\copr.htm	Bugawac			Unknown			Lutheran Bible Translators Australia	copyright © 2013	
bwu	E:\Work\eBible\private_projects\bwu\copr.htm	Buli (Ghana)		The New Testament in the Buli language (Ghana)	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2003	
bzi	E:\Work\eBible\private_projects\bzi\copr.htm	Bisu		จี่วีดม้าม้า พระคัมภีร์ อางซื่อ บี่ซู่ ต่าง	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2015	
cam	E:\Work\eBible\private_projects\cam\copr.htm	Cemuhî		Tii Iitihi: Élele Iitihi na mwo Coho	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2017	
car	E:\Work\eBible\private_projects\car\copr.htm	Carib		Asery Tamusi karetary	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2010	
cje	E:\Work\eBible\private_projects\cje\copr.htm	Chru		Chru	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2020	
cko	E:\Work\eBible\private_projects\cko\copr.htm	Anufo		Nyεmε Jɔrε Kadasi	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2009	
cmn-ncvs	E:\Work\eBible\private_projects\cmn-ncvs\copr.htm	中国语文 (Chinese)	Mandarin, simplified script	新译本	Unknown			The Worldwide Bible Society Limited	copyright © 1976, 1992, 1999, 2001, 2005, 2010	Translation by: The Worldwide Bible Society Ltd.
cmn-ncvt	E:\Work\eBible\private_projects\cmn-ncvt\copr.htm	中國語文 (Chinese)	Mandarin, traditional script	新譯本	Unknown			The Worldwide Bible Society Limited	copyright © 1976, 1992, 1999, 2001, 2005, 2010	Translation by: The Worldwide Bible Society
cmn2006	E:\Work\eBible\private_projects\cmn2006\copr.htm	中国语文 (Chinese)	Mandarin, simplified script	圣 经 普通话本	Unknown			World Bible Translation Center	copyright © 2004, 2006	Translation by: World Bible Translation Center
cmo	E:\Work\eBible\private_projects\cmo\copr.htm	Central Mnong		Nau Kôranh Brah Ngơi Nau Tâm Rnglăp Mhe	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2016	
cmok	E:\Work\eBible\private_projects\cmok\copr.htm	Central Mnong		នាវ​កោរាញ​ឞ្រាស​ងើយ​​នាវ​តឹម​រាង្លាប់​មហែ	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2016	
coe	E:\Work\eBible\private_projects\coe\copr.htm	Koreguaje		Dios Chʉ'o Kʉaphʉro	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2009	
cok	E:\Work\eBible\private_projects\cok\copr.htm	Cora, Santa Teresa		Ɨ nyúucarij tɨ jájcua tɨ aꞌɨj́na áꞌxaj ɨ Tavástaraꞌ ɨ Jesús tɨ Cɨríistuꞌ pueꞌeen ajta Salmos	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2016	
copshc	E:\Work\eBible\private_projects\copshc\copr.htm	ⲘⲉⲧⲢⲉⲙ̀ⲛⲭⲏⲙⲓ (Coptic)	Sahidic	Sahidica - طبعة جديدة من العهد الجديد باللغة القبطية الصعيدية	Unknown			J Warren Wells	copyright © 2000-2006	Translation by: J Warren Wells
cou	E:\Work\eBible\private_projects\cou\copr.htm	(Wamey)		Vikerëh Vikasëk W̃ën gë Wapëgwala	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2018	
crj	E:\Work\eBible\private_projects\crj\copr.htm	Īnū Ayimūn		Cree: Eastern. Chishemanituu Utayimuwin kaa uskaach testimint.	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2001	
crl	E:\Work\eBible\private_projects\crl\copr.htm	Cree, Northern East		Cree: Coastal (East Coast)	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2016	
cul	E:\Work\eBible\private_projects\cul\copr.htm	Culina (Kulina)		El Nuevo Testamento en el idioma Culina (mádija) del Perú	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2014	
daf	E:\Work\eBible\private_projects\daf\copr.htm	Dan	Eastern	NAƆ ‑SË 'SËËDHƐ	Unknown			Wycliffe Bible Translators, Inc.	copyright © 1991	
des	E:\Work\eBible\private_projects\des\copr.htm	Desano		Goãmʉ Yare Wereripʉ	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2011	
did	E:\Work\eBible\private_projects\did\copr.htm	Dibabawon Manobo		Dibabawon Manobo texts	Unknown			Wycliffe Bible Translators, Inc.	copyright © 1988	
dig	E:\Work\eBible\private_projects\dig\copr.htm	Digo (Chidigo)		Digo	Unknown			Bible Translation and Literacy	copyright © 2019	
div	E:\Work\eBible\private_projects\div\copr.htm	Dhivehi		ކިތާބުލް މުޤައްދަސް	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2019	
dnj	E:\Work\eBible\private_projects\dnj\copr.htm	Dan	Western	'WUN SË ‑NAƆ 'SËËDHƐ	Unknown			Wycliffe Bible Translators, Inc.	copyright © 1991	
dud	E:\Work\eBible\private_projects\dud\copr.htm	Hun-Saare		ut-Hun New Testament	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2017	
duo	E:\Work\eBible\private_projects\duo\copr.htm	(Agta, Dupaninan)		Agta, Dupaninan	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2001	
dyi	E:\Work\eBible\private_projects\dyi\copr.htm	Djimini Senoufo		Bibulu Jinmiire ni	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2014	
dyu	E:\Work\eBible\private_projects\dyu\copr.htm	Julakan		Biblu Ala ta Kuma	Unknown			Wycliffe Bible Translators, Inc.	copyright © 2013	
engerv	E:\Work\eBible\private_projects\engerv\copr.htm	English	American	Easy-to-Read Version	Unknown			Bible League International	copyright © 1987, 1999, 2006	Translation by: World Bible Translation Center
